"DateTime","Players","Flags","Twitch Viewers"
"2018-12-15 00:00:00",926855,,68200
"2018-12-16 00:00:00",908968,,78384
"2018-12-17 00:00:00",845277,,74745
"2018-12-18 00:00:00",852889,,61791
"2018-12-19 00:00:00",1042110,,95036
"2018-12-20 00:00:00",1047464,,108831
"2018-12-21 00:00:00",1077319,,87322
"2018-12-22 00:00:00",1119014,,51639
"2018-12-23 00:00:00",1082613,,59782
"2018-12-24 00:00:00",974362,,55568
"2018-12-25 00:00:00",969929,,53471
"2018-12-26 00:00:00",1011873,,87943
"2018-12-27 00:00:00",995066,,69961
"2018-12-28 00:00:00",1003214,,60607
"2018-12-29 00:00:00",1039988,,86990
"2018-12-30 00:00:00",1039383,,75768
"2018-12-31 00:00:00",926175,,69001
"2019-01-01 00:00:00",986759,,85570
"2019-01-02 00:00:00",988726,,60647
"2019-01-03 00:00:00",978611,,70026
"2019-01-04 00:00:00",1037423,,56399
"2019-01-05 00:00:00",1091897,,70056
"2019-01-06 00:00:00",1053933,,73665
"2019-01-07 00:00:00",970440,,65879
"2019-01-08 00:00:00",972455,,65572
"2019-01-09 00:00:00",973687,,63833
"2019-01-10 00:00:00",958155,,103356
"2019-01-11 00:00:00",1002374,,96680
"2019-01-12 00:00:00",1069995,,128848
"2019-01-13 00:00:00",1051360,,104478
"2019-01-14 00:00:00",975754,,97805
"2019-01-15 00:00:00",973809,,95276
"2019-01-16 00:00:00",962822,,91292
"2019-01-17 00:00:00",955166,,81905
"2019-01-18 00:00:00",978083,,72180
"2019-01-19 00:00:00",1022828,,56252
"2019-01-20 00:00:00",1027389,,78129
"2019-01-21 00:00:00",933529,,79695
"2019-01-22 00:00:00",911478,,69871
"2019-01-23 00:00:00",929388,,80777
"2019-01-24 00:00:00",891518,,75334
"2019-01-25 00:00:00",884575,,69363
"2019-01-26 00:00:00",935053,,75630
"2019-01-27 00:00:00",947041,,64710
"2019-01-28 00:00:00",875550,,75524
"2019-01-29 00:00:00",787343,,70082
"2019-01-30 00:00:00",797040,,66947
"2019-01-31 00:00:00",800279,,82360
"2019-02-01 00:00:00",793914,,67816
"2019-02-02 00:00:00",809999,,101818
"2019-02-03 00:00:00",787925,,61099
"2019-02-04 00:00:00",558470,,89255
"2019-02-05 00:00:00",662762,,41300
"2019-02-06 00:00:00",690666,,59130
"2019-02-07 00:00:00",709172,,66193
"2019-02-08 00:00:00",747664,,51729
"2019-02-09 00:00:00",804030,,54126
"2019-02-10 00:00:00",852355,,50411
"2019-02-11 00:00:00",835490,,51418
"2019-02-12 00:00:00",845921,,39358
"2019-02-13 00:00:00",858666,,51362
"2019-02-14 00:00:00",801747,,34428
"2019-02-15 00:00:00",891027,,32713
"2019-02-16 00:00:00",923672,,54933
"2019-02-17 00:00:00",931754,,56500
"2019-02-18 00:00:00",893536,,46957
"2019-02-19 00:00:00",845996,,44433
"2019-02-20 00:00:00",859067,,45068
"2019-02-21 00:00:00",871544,,58105
"2019-02-22 00:00:00",882956,,53687
"2019-02-23 00:00:00",915662,,56068
"2019-02-24 00:00:00",891749,,53264
"2019-02-25 00:00:00",830311,,58516
"2019-02-26 00:00:00",833583,,66379
"2019-02-27 00:00:00",759149,,66562
"2019-02-28 00:00:00",816309,,51335
"2019-03-01 00:00:00",869608,,44149
"2019-03-02 00:00:00",904021,,50584
"2019-03-03 00:00:00",855382,,44825
"2019-03-04 00:00:00",791633,,66310
"2019-03-05 00:00:00",796397,,78745
"2019-03-06 00:00:00",787774,,106207
"2019-03-07 00:00:00",786361,,58850
"2019-03-08 00:00:00",830556,,46290
"2019-03-09 00:00:00",898360,,41526
"2019-03-10 00:00:00",836461,,58058
"2019-03-11 00:00:00",791538,,57128
"2019-03-12 00:00:00",783943,,68008
"2019-03-13 00:00:00",785274,,56135
"2019-03-14 00:00:00",800679,,46315
"2019-03-15 00:00:00",860708,,42541
"2019-03-16 00:00:00",905999,,50735
"2019-03-17 00:00:00",860785,,51925
"2019-03-18 00:00:00",795081,,56234
"2019-03-19 00:00:00",792476,,72865
"2019-03-20 00:00:00",784037,,74514
"2019-03-21 00:00:00",796946,,89502
"2019-03-22 00:00:00",870044,,77013
"2019-03-23 00:00:00",889884,,71794
"2019-03-24 00:00:00",856634,,80898
"2019-03-25 00:00:00",773920,,40115
"2019-03-26 00:00:00",766534,,49099
"2019-03-27 00:00:00",773081,,42385
"2019-03-28 00:00:00",843518,,91251
"2019-03-29 00:00:00",913396,,81082
"2019-03-30 00:00:00",942933,,65032
"2019-03-31 00:00:00",911814,,84432
"2019-04-01 00:00:00",839003,,52095
"2019-04-02 00:00:00",831820,,48884
"2019-04-03 00:00:00",854717,,47980
"2019-04-04 00:00:00",899215,,69208
"2019-04-05 00:00:00",864580,,72997
"2019-04-06 00:00:00",847644,,59489
"2019-04-07 00:00:00",857649,,77913
"2019-04-08 00:00:00",801126,,63242
"2019-04-09 00:00:00",816591,,53135
"2019-04-10 00:00:00",780335,,47389
"2019-04-11 00:00:00",809674,,57173
"2019-04-12 00:00:00",870764,,44257
"2019-04-13 00:00:00",896037,,37789
"2019-04-14 00:00:00",855380,,40159
"2019-04-15 00:00:00",794381,,42217
"2019-04-16 00:00:00",736129,,91355
"2019-04-17 00:00:00",736328,,122200
"2019-04-18 00:00:00",745352,,117112
"2019-04-19 00:00:00",815594,,104818
"2019-04-20 00:00:00",839486,,110917
"2019-04-21 00:00:00",800938,,135273
"2019-04-22 00:00:00",792917,,53377
"2019-04-23 00:00:00",770286,,53447
"2019-04-24 00:00:00",717339,,72474
"2019-04-25 00:00:00",762211,,61003
"2019-04-26 00:00:00",809024,,56822
"2019-04-27 00:00:00",824730,,48600
"2019-04-28 00:00:00",829876,,59914
"2019-04-29 00:00:00",782408,,54113
"2019-04-30 00:00:00",825897,,75133
"2019-05-01 00:00:00",799367,,119341
"2019-05-02 00:00:00",768507,,86439
"2019-05-03 00:00:00",811091,,70297
"2019-05-04 00:00:00",807371,,69136
"2019-05-05 00:00:00",824692,,63746
"2019-05-06 00:00:00",787052,,62913
"2019-05-07 00:00:00",785910,,70897
"2019-05-08 00:00:00",790069,,82751
"2019-05-09 00:00:00",753251,,54507
"2019-05-10 00:00:00",791533,,65357
"2019-05-11 00:00:00",822913,,57077
"2019-05-12 00:00:00",784612,,63533
"2019-05-13 00:00:00",734203,,66496
"2019-05-14 00:00:00",736278,,70971
"2019-05-15 00:00:00",737354,,95001
"2019-05-16 00:00:00",727205,,54896
"2019-05-17 00:00:00",762215,,101480
"2019-05-18 00:00:00",820622,,66407
"2019-05-19 00:00:00",787834,,64463
"2019-05-20 00:00:00",694365,,68642
"2019-05-21 00:00:00",722994,,65897
"2019-05-22 00:00:00",727685,,64651
"2019-05-23 00:00:00",680888,,70272
"2019-05-24 00:00:00",754972,,67490
"2019-05-25 00:00:00",786292,,76727
"2019-05-26 00:00:00",759829,,67984
"2019-05-27 00:00:00",719091,,62994
"2019-05-28 00:00:00",704047,,55120
"2019-05-29 00:00:00",702474,,105264
"2019-05-30 00:00:00",709870,,49980
"2019-05-31 00:00:00",747878,,63254
"2019-06-01 00:00:00",747864,,53133
"2019-06-02 00:00:00",732024,,69664
"2019-06-03 00:00:00",686180,,56882
"2019-06-04 00:00:00",692949,,57575
"2019-06-05 00:00:00",710828,,52445
"2019-06-06 00:00:00",713788,,55350
"2019-06-07 00:00:00",704295,,62879
"2019-06-08 00:00:00",740925,,77567
"2019-06-09 00:00:00",723493,,75372
"2019-06-10 00:00:00",707629,,59414
"2019-06-11 00:00:00",697643,,54707
"2019-06-12 00:00:00",693504,,51847
"2019-06-13 00:00:00",694466,,75162
"2019-06-14 00:00:00",716364,,52496
"2019-06-15 00:00:00",749529,,59887
"2019-06-16 00:00:00",730037,,70708
"2019-06-17 00:00:00",690283,,52247
"2019-06-18 00:00:00",672179,,66420
"2019-06-19 00:00:00",663202,,70617
"2019-06-20 00:00:00",675061,,51719
"2019-06-21 00:00:00",699900,,55989
"2019-06-22 00:00:00",726213,,59239
"2019-06-23 00:00:00",709749,,81963
"2019-06-24 00:00:00",666244,,51388
"2019-06-25 00:00:00",673583,,53639
"2019-06-26 00:00:00",739541,,59711
"2019-06-27 00:00:00",699625,,78366
"2019-06-28 00:00:00",729982,,46160
"2019-06-29 00:00:00",735698,,60940
"2019-06-30 00:00:00",710788,,59670
"2019-07-01 00:00:00",668303,,44436
"2019-07-02 00:00:00",688195,,41656
"2019-07-03 00:00:00",689343,,40628
"2019-07-04 00:00:00",686010,,42115
"2019-07-05 00:00:00",692695,,58757
"2019-07-06 00:00:00",716629,,56068
"2019-07-07 00:00:00",717898,,80285
"2019-07-08 00:00:00",679962,,106853
"2019-07-09 00:00:00",676091,,56421
"2019-07-10 00:00:00",670848,,45451
"2019-07-11 00:00:00",658369,,46783
"2019-07-12 00:00:00",660142,,52747
"2019-07-13 00:00:00",673013,,55360
"2019-07-14 00:00:00",670466,,36928
"2019-07-15 00:00:00",631679,,42601
"2019-07-16 00:00:00",604168,,53669
"2019-07-17 00:00:00",621337,,61170
"2019-07-18 00:00:00",631860,,53289
"2019-07-19 00:00:00",649156,,71264
"2019-07-20 00:00:00",661890,,51496
"2019-07-21 00:00:00",669114,,68949
"2019-07-22 00:00:00",643046,,42720
"2019-07-23 00:00:00",624293,,59643
"2019-07-24 00:00:00",706233,,78234
"2019-07-25 00:00:00",724148,,69003
"2019-07-26 00:00:00",732654,,77223
"2019-07-27 00:00:00",747307,,72405
"2019-07-28 00:00:00",751793,,94424
"2019-07-29 00:00:00",734761,,74045
"2019-07-30 00:00:00",731127,,88853
"2019-07-31 00:00:00",740419,,63625
"2019-08-01 00:00:00",721365,,73276
"2019-08-02 00:00:00",726458,,63451
"2019-08-03 00:00:00",736436,,58879
"2019-08-04 00:00:00",748527,,64067
"2019-08-05 00:00:00",712293,,85108
"2019-08-06 00:00:00",703399,,92963
"2019-08-07 00:00:00",657405,,82481
"2019-08-08 00:00:00",703200,,75251
"2019-08-09 00:00:00",725213,,110552
"2019-08-10 00:00:00",744703,,123119
"2019-08-11 00:00:00",756114,,269684
"2019-08-12 00:00:00",727661,,64773
"2019-08-13 00:00:00",719913,,54646
"2019-08-14 00:00:00",720289,,58802
"2019-08-15 00:00:00",708517,,82132
"2019-08-16 00:00:00",709903,,52138
"2019-08-17 00:00:00",723170,,58723
"2019-08-18 00:00:00",723614,,60041
"2019-08-19 00:00:00",689162,,67565
"2019-08-20 00:00:00",665690,,57251
"2019-08-21 00:00:00",685121,,74021
"2019-08-22 00:00:00",670660,,65206
"2019-08-23 00:00:00",680066,,49505
"2019-08-24 00:00:00",687657,,42631
"2019-08-25 00:00:00",699829,,65723
"2019-08-26 00:00:00",675824,,54593
"2019-08-27 00:00:00",654781,,68755
"2019-08-28 00:00:00",649264,,53631
"2019-08-29 00:00:00",629908,,61618
"2019-08-30 00:00:00",658323,,61451
"2019-08-31 00:00:00",665462,,52374
"2019-09-01 00:00:00",646049,,61477
"2019-09-02 00:00:00",619909,,47438
"2019-09-03 00:00:00",613055,,47496
"2019-09-04 00:00:00",607426,,47208
"2019-09-05 00:00:00",592227,,58508
"2019-09-06 00:00:00",629844,,50773
"2019-09-07 00:00:00",664212,,56523
"2019-09-08 00:00:00",628492,,59311
"2019-09-09 00:00:00",586328,,52440
"2019-09-10 00:00:00",580416,,43918
"2019-09-11 00:00:00",594297,,49681
"2019-09-12 00:00:00",610713,,49622
"2019-09-13 00:00:00",586481,,47547
"2019-09-14 00:00:00",625792,,47911
"2019-09-15 00:00:00",617403,,53197
"2019-09-16 00:00:00",577611,,45968
"2019-09-17 00:00:00",590928,,67399
"2019-09-18 00:00:00",584006,,43367
"2019-09-19 00:00:00",576220,,50161
"2019-09-20 00:00:00",612796,,51866
"2019-09-21 00:00:00",642696,,42138
"2019-09-22 00:00:00",612623,,59286
"2019-09-23 00:00:00",567406,,35569
"2019-09-24 00:00:00",563407,,54814
"2019-09-25 00:00:00",553272,,59755
"2019-09-26 00:00:00",563163,,43389
"2019-09-27 00:00:00",578771,,50520
"2019-09-28 00:00:00",597088,,47371
"2019-09-29 00:00:00",588717,,59350
"2019-09-30 00:00:00",587937,,45481
"2019-10-01 00:00:00",570466,,40354
"2019-10-02 00:00:00",575918,,43956
"2019-10-03 00:00:00",573576,,46972
"2019-10-04 00:00:00",585831,,48986
"2019-10-05 00:00:00",610291,,44159
"2019-10-06 00:00:00",636933,,63002
"2019-10-07 00:00:00",582013,,54162
"2019-10-08 00:00:00",575425,,42452
"2019-10-09 00:00:00",565291,,71532
"2019-10-10 00:00:00",546535,,48480
"2019-10-11 00:00:00",580319,,41672
"2019-10-12 00:00:00",585054,,49177
"2019-10-13 00:00:00",572358,,37450
"2019-10-14 00:00:00",546159,,51710
"2019-10-15 00:00:00",520345,,41686
"2019-10-16 00:00:00",539562,,68199
"2019-10-17 00:00:00",514219,,37004
"2019-10-18 00:00:00",559734,,38759
"2019-10-19 00:00:00",571380,,34594
"2019-10-20 00:00:00",555731,,50245
"2019-10-21 00:00:00",526943,,68953
"2019-10-22 00:00:00",530018,,64045
"2019-10-23 00:00:00",603362,,58761
"2019-10-24 00:00:00",611072,,44741
"2019-10-25 00:00:00",639563,,27496
"2019-10-26 00:00:00",614681,,24895
"2019-10-27 00:00:00",611882,,34675
"2019-10-28 00:00:00",586390,,33633
"2019-10-29 00:00:00",517918,,41472
"2019-10-30 00:00:00",538720,,34462
"2019-10-31 00:00:00",543788,,35406
"2019-11-01 00:00:00",574180,,30512
"2019-11-02 00:00:00",545720,,28924
"2019-11-03 00:00:00",525943,,34260
"2019-11-04 00:00:00",561418,,31594
"2019-11-05 00:00:00",560622,,34329
"2019-11-06 00:00:00",604275,,39674
"2019-11-07 00:00:00",592034,,25597
"2019-11-08 00:00:00",611725,,40189
"2019-11-09 00:00:00",663914,,103551
"2019-11-10 00:00:00",562852,,59476
"2019-11-11 00:00:00",601544,,66087
"2019-11-12 00:00:00",610715,,39795
"2019-11-13 00:00:00",615893,,50777
"2019-11-14 00:00:00",597039,,33617
"2019-11-15 00:00:00",633767,,32943
"2019-11-16 00:00:00",670526,,60356
"2019-11-17 00:00:00",661729,,56972
"2019-11-18 00:00:00",622477,,59253
"2019-11-19 00:00:00",605890,,37978
"2019-11-20 00:00:00",619378,,59205
"2019-11-21 00:00:00",634883,,89495
"2019-11-22 00:00:00",647143,,39381
"2019-11-23 00:00:00",680036,,32421
"2019-11-24 00:00:00",684839,,89758
"2019-11-25 00:00:00",650227,,120126
"2019-11-26 00:00:00",635004,,35267
"2019-11-27 00:00:00",646999,,46622
"2019-11-28 00:00:00",634047,,53578
"2019-11-29 00:00:00",671427,,73671
"2019-11-30 00:00:00",700581,,41996
"2019-12-01 00:00:00",686004,,38383
"2019-12-02 00:00:00",627059,,79445
"2019-12-03 00:00:00",613762,,59612
"2019-12-04 00:00:00",625363,,44218
"2019-12-05 00:00:00",622679,,34934
"2019-12-06 00:00:00",652974,,53341
"2019-12-07 00:00:00",693723,,36099
"2019-12-08 00:00:00",665264,,40701
"2019-12-09 00:00:00",615244,,35725
"2019-12-10 00:00:00",606618,,46514
"2019-12-11 00:00:00",613579,,35811
"2019-12-12 00:00:00",599733,,37894
"2019-12-13 00:00:00",633518,,31928
"2019-12-14 00:00:00",670449,,33881
"2019-12-15 00:00:00",646119,,48368
"2019-12-16 00:00:00",602784,,39242
"2019-12-17 00:00:00",593326,,43042
"2019-12-18 00:00:00",597820,,41363
"2019-12-19 00:00:00",585832,,33189
"2019-12-20 00:00:00",606788,,39268
"2019-12-21 00:00:00",661686,,37668
"2019-12-22 00:00:00",645978,,65681
"2019-12-23 00:00:00",612863,,40934
"2019-12-24 00:00:00",565210,,36328
"2019-12-25 00:00:00",594632,,42216
"2019-12-26 00:00:00",617390,,48586
"2019-12-27 00:00:00",643169,,49640
"2019-12-28 00:00:00",669907,,34715
"2019-12-29 00:00:00",638320,,37978
"2019-12-30 00:00:00",614577,,44471
"2019-12-31 00:00:00",567385,,38214
"2020-01-01 00:00:00",614363,,44080
"2020-01-02 00:00:00",599263,,57804
"2020-01-03 00:00:00",632760,,53532
"2020-01-04 00:00:00",651756,,50900
"2020-01-05 00:00:00",650503,,47127
"2020-01-06 00:00:00",610334,,45907
"2020-01-07 00:00:00",606420,,55421
"2020-01-08 00:00:00",609793,,52710
"2020-01-09 00:00:00",613508,,42388
"2020-01-10 00:00:00",593145,,50569
"2020-01-11 00:00:00",610738,,47382
"2020-01-12 00:00:00",603448,,40479
"2020-01-13 00:00:00",549598,,41917
"2020-01-14 00:00:00",542679,,62251
"2020-01-15 00:00:00",533338,,53758
"2020-01-16 00:00:00",499473,,52183
"2020-01-17 00:00:00",498798,,59031
"2020-01-18 00:00:00",508173,,65500
"2020-01-19 00:00:00",513903,,53210
"2020-01-20 00:00:00",483076,,66180
"2020-01-21 00:00:00",475652,,50655
"2020-01-22 00:00:00",528722,,58355
"2020-01-23 00:00:00",500323,,53882
"2020-01-24 00:00:00",339070,,63615
"2020-01-25 00:00:00",404964,,50527
"2020-01-26 00:00:00",451913,,55336
"2020-01-27 00:00:00",457318,,52335
"2020-01-28 00:00:00",474702,,59810
"2020-01-29 00:00:00",497818,,44217
"2020-01-30 00:00:00",516015,,48136
"2020-01-31 00:00:00",540487,,59490
"2020-02-01 00:00:00",566938,,62236
"2020-02-02 00:00:00",581046,,38083
"2020-02-03 00:00:00",562616,,57765
"2020-02-04 00:00:00",563399,,56954
"2020-02-05 00:00:00",572778,,33538
"2020-02-06 00:00:00",572594,,34191
"2020-02-07 00:00:00",582207,,48814
"2020-02-08 00:00:00",595029,,51996
"2020-02-09 00:00:00",604948,,34902
"2020-02-10 00:00:00",579106,,55917
"2020-02-11 00:00:00",582419,,37346
"2020-02-12 00:00:00",578459,,37078
"2020-02-13 00:00:00",569867,,32897
"2020-02-14 00:00:00",559630,,37474
"2020-02-15 00:00:00",590771,,27442
"2020-02-16 00:00:00",591726,,32285
"2020-02-17 00:00:00",562142,,38539
"2020-02-18 00:00:00",555361,,43667
"2020-02-19 00:00:00",614184,,38626
"2020-02-20 00:00:00",577104,,40964
"2020-02-21 00:00:00",583688,,39132
"2020-02-22 00:00:00",586862,,33795
"2020-02-23 00:00:00",584139,,32343
"2020-02-24 00:00:00",542926,,41415
"2020-02-25 00:00:00",544082,,32826
"2020-02-26 00:00:00",550151,,33050
"2020-02-27 00:00:00",534040,,21228
"2020-02-28 00:00:00",548394,,62247
"2020-02-29 00:00:00",569147,,62535
"2020-03-01 00:00:00",562538,,70531
"2020-03-02 00:00:00",532317,,48879
"2020-03-03 00:00:00",528097,,39811
"2020-03-04 00:00:00",532433,,36348
"2020-03-05 00:00:00",521267,,53378
"2020-03-06 00:00:00",541116,,51816
"2020-03-07 00:00:00",559301,,61940
"2020-03-08 00:00:00",552350,,44803
"2020-03-09 00:00:00",497139,,40213
"2020-03-10 00:00:00",511646,,42050
"2020-03-11 00:00:00",499914,,46256
"2020-03-12 00:00:00",500574,,40167
"2020-03-13 00:00:00",523702,,55541
"2020-03-14 00:00:00",525462,,50219
"2020-03-15 00:00:00",515050,,44264
"2020-03-16 00:00:00",486076,,36502
"2020-03-17 00:00:00",471235,,58582
"2020-03-18 00:00:00",488092,,29117
"2020-03-19 00:00:00",495750,,30746
"2020-03-20 00:00:00",501729,,39817
"2020-03-21 00:00:00",525096,,32299
"2020-03-22 00:00:00",527361,,26727
"2020-03-23 00:00:00",573661,,38281
"2020-03-24 00:00:00",534857,,57768
"2020-03-25 00:00:00",546511,,37468
"2020-03-26 00:00:00",551705,,43113
"2020-03-27 00:00:00",558011,,41893
"2020-03-28 00:00:00",565660,,37440
"2020-03-29 00:00:00",562701,,34055
"2020-03-30 00:00:00",530038,,43985
"2020-03-31 00:00:00",508285,,48006
"2020-04-01 00:00:00",596513,,72101
"2020-04-02 00:00:00",567655,,39555
"2020-04-03 00:00:00",560748,,47705
"2020-04-04 00:00:00",925699,,54631
"2020-04-05 00:00:00",565383,,27187
"2020-04-06 00:00:00",548834,,36832
"2020-04-07 00:00:00",519292,,67907
"2020-04-08 00:00:00",494388,,52845
"2020-04-09 00:00:00",498418,,32926
"2020-04-10 00:00:00",523198,,52421
"2020-04-11 00:00:00",543263,,29540
"2020-04-12 00:00:00",520019,,23422
"2020-04-13 00:00:00",490184,,41483
"2020-04-14 00:00:00",478522,,69626
"2020-04-15 00:00:00",456664,,45318
"2020-04-16 00:00:00",458238,,51670
"2020-04-17 00:00:00",475704,,46057
"2020-04-18 00:00:00",491492,,63066
"2020-04-19 00:00:00",480387,,35261
"2020-04-20 00:00:00",458254,,47927
"2020-04-21 00:00:00",456459,,50422
"2020-04-22 00:00:00",573938,,37739
"2020-04-23 00:00:00",562374,,38487
"2020-04-24 00:00:00",581626,,37480
"2020-04-25 00:00:00",581831,,42634
"2020-04-26 00:00:00",568204,,33860
"2020-04-27 00:00:00",560824,,45695
"2020-04-28 00:00:00",558204,,60086
"2020-04-29 00:00:00",518053,,40830
"2020-04-30 00:00:00",516565,,41066
"2020-05-01 00:00:00",505404,,65965
"2020-05-02 00:00:00",481598,,65150
"2020-05-03 00:00:00",499738,,47561
"2020-05-04 00:00:00",505949,,47091
"2020-05-05 00:00:00",497528,,39842
"2020-05-06 00:00:00",495199,,40279
"2020-05-07 00:00:00",500753,,62378
"2020-05-08 00:00:00",504529,,43653
"2020-05-09 00:00:00",526081,,38919
"2020-05-10 00:00:00",506627,,56286
"2020-05-11 00:00:00",495045,,47341
"2020-05-12 00:00:00",486374,,59406
"2020-05-13 00:00:00",493738,,34450
"2020-05-14 00:00:00",503740,,64445
"2020-05-15 00:00:00",480226,,44017
"2020-05-16 00:00:00",507640,,71339
"2020-05-17 00:00:00",487848,,61333
"2020-05-18 00:00:00",472825,,71787
"2020-05-19 00:00:00",471867,,67745
"2020-05-20 00:00:00",516299,,55304
"2020-05-21 00:00:00",528707,,59033
"2020-05-22 00:00:00",527297,,48202
"2020-05-23 00:00:00",553620,,68108
"2020-05-24 00:00:00",551966,,43634
"2020-05-25 00:00:00",543158,,39181
"2020-05-26 00:00:00",533813,,43326
"2020-05-27 00:00:00",530444,,41607
"2020-05-28 00:00:00",511520,,36961
"2020-05-29 00:00:00",531660,,36123
"2020-05-30 00:00:00",554821,,52124
"2020-05-31 00:00:00",531298,,43628
"2020-06-01 00:00:00",499612,,44999
"2020-06-02 00:00:00",494188,,36660
"2020-06-03 00:00:00",499154,,46304
"2020-06-04 00:00:00",499208,,48462
"2020-06-05 00:00:00",537617,,46616
"2020-06-06 00:00:00",546782,,51297
"2020-06-07 00:00:00",527883,,69000
"2020-06-08 00:00:00",504249,,39451
"2020-06-09 00:00:00",484384,,46595
"2020-06-10 00:00:00",478455,,41471
"2020-06-11 00:00:00",471404,,48916
"2020-06-12 00:00:00",489859,,49499
"2020-06-13 00:00:00",499110,,55595
"2020-06-14 00:00:00",490243,,66910
"2020-06-15 00:00:00",474875,,32811
"2020-06-16 00:00:00",470299,,35573
"2020-06-17 00:00:00",493971,,34211
"2020-06-18 00:00:00",470307,,35940
"2020-06-19 00:00:00",492998,,38917
"2020-06-20 00:00:00",506989,,27958
"2020-06-21 00:00:00",495109,,50810
"2020-06-22 00:00:00",476207,,30472
"2020-06-23 00:00:00",458075,,40721
"2020-06-24 00:00:00",474288,,32511
"2020-06-25 00:00:00",461921,,50951
"2020-06-26 00:00:00",468640,,58533
"2020-06-27 00:00:00",474347,,49347
"2020-06-28 00:00:00",469812,,80584
"2020-06-29 00:00:00",463642,,35773
"2020-06-30 00:00:00",448053,,31086
"2020-07-01 00:00:00",459555,,39746
"2020-07-02 00:00:00",461131,,48782
"2020-07-03 00:00:00",467796,,49813
"2020-07-04 00:00:00",489778,,46579
"2020-07-05 00:00:00",476409,,59445
"2020-07-06 00:00:00",457287,,32680
"2020-07-07 00:00:00",457916,,43109
"2020-07-08 00:00:00",452210,,28203
"2020-07-09 00:00:00",442628,,46749
"2020-07-10 00:00:00",450141,,33719
"2020-07-11 00:00:00",457976,,30373
"2020-07-12 00:00:00",449756,,23752
"2020-07-13 00:00:00",425626,,34419
"2020-07-14 00:00:00",423564,,30727
"2020-07-15 00:00:00",407534,,28122
"2020-07-16 00:00:00",405138,,26410
"2020-07-17 00:00:00",421350,,44806
"2020-07-18 00:00:00",427521,,41876
"2020-07-19 00:00:00",420289,,21771
"2020-07-20 00:00:00",399078,,35227
"2020-07-21 00:00:00",389836,,50135
"2020-07-22 00:00:00",468605,,52603
"2020-07-23 00:00:00",443326,,26489
"2020-07-24 00:00:00",450139,,50382
"2020-07-25 00:00:00",456707,,49044
"2020-07-26 00:00:00",468927,,25887
"2020-07-27 00:00:00",450134,,31189
"2020-07-28 00:00:00",438898,,52594
"2020-07-29 00:00:00",440850,,45606
"2020-07-30 00:00:00",435739,,25615
"2020-07-31 00:00:00",439395,,39979
"2020-08-01 00:00:00",443567,,50086
"2020-08-02 00:00:00",428602,,48919
"2020-08-03 00:00:00",435052,,29924
